avg_pts_last3,avg_pts_last5,form_trend,avg_minutes_last3,avg_xgi_last3,avg_ict_last3,avg_bps_last3,is_home,value,avg_fixture_difficulty,total_points,player_id,round
0.6666666666666666,0.6,0.06666666666666665,8.0,0.0,0.10000000000000002,1.6666666666666667,1,53,3.0,1,10,7
0.6666666666666666,0.6,0.06666666666666665,5.666666666666667,0.0,0.26666666666666666,1.3333333333333333,0,52,3.0,0,10,8
0.6666666666666666,0.6,0.06666666666666665,5.666666666666667,0.0,0.26666666666666666,1.3333333333333333,1,52,3.0,1,10,9
0.6666666666666666,0.6,0.06666666666666665,5.666666666666667,0.0,0.23333333333333336,1.6666666666666667,0,52,3.0,1,10,10
0.6666666666666666,0.8,-0.13333333333333341,1.0,0.0,0.10000000000000002,2.0,0,52,3.0,0,10,11
0.6666666666666666,0.6,0.06666666666666665,1.0,0.0,0.10000000000000002,2.0,1,51,3.0,1,10,12
0.6666666666666666,0.6,0.06666666666666665,0.6666666666666666,0.0,0.06666666666666667,2.0,0,51,3.0,0,10,13
0.3333333333333333,0.6,-0.26666666666666666,15.333333333333334,0.006666666666666667,0.09999999999999999,0.6666666666666666,1,51,3.0,0,10,14
0.3333333333333333,0.4,-0.06666666666666671,15.333333333333334,0.006666666666666667,0.09999999999999999,0.6666666666666666,0,51,3.0,1,10,15
0.3333333333333333,0.4,-0.06666666666666671,16.333333333333332,0.006666666666666667,0.13333333333333333,-0.6666666666666666,1,51,3.0,1,10,16
0.6666666666666666,0.6,0.06666666666666665,21.0,0.02666666666666667,1.4333333333333333,2.3333333333333335,0,51,3.0,0,10,17
0.6666666666666666,0.4,0.2666666666666666,21.0,0.02666666666666667,1.4333333333333333,2.3333333333333335,1,51,3.0,1,10,18
